year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;Húsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Webster Stones;Stones of Strength;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Medley #1;Chest Press;Medley #2;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Chain Railway Carriage;Axle Death-Lift
2008;WSM Final - group;J. Virtanen;;;;;;;;;;;;;;;;;;;;;;;;;;reps;s;;;;;reps;;reps;;;;;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;J. Caron;;;;;;;;;;;;;;;;;;;;;;;;;;reps;m;;;;;reps;;reps;;;;;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;M. Pudzianowski;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;s;;;;reps;;;s;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;A. Haugen;;;;;;;;;;;;;;;;;;;;;;;;;;s;m;;;;;;;;s;;;;reps;;;s;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;s;;;;reps;;;s;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;;reps;;;;reps;;;s;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;L. Jean;;;;;;;;;;;;;;;;;;;;;;;;;;reps;s;;;;;;;;reps;;;;reps;;;s;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;B. Siders;;;;;;;;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;T. Ortmayer;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;s;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;s;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;J. Marku;;;;;;;;;;;;;;;;;;;;;;;;;;s;m;;;;;reps;;reps;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;M. Samuelsson;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;reps;;reps;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;R. Vidzis;;;;;;;;;;;;;;;;;;;;;;;;;;reps;s;;;;;reps;;reps;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;WSM Final - group;F. Trimpl;;;;;;;;;;;;;;;;;;;;;;;;;;reps;m;;;;;reps;;reps;;reps;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;D. Poundstone;;;;;;;reps;;;;;;;;;;;;;;;;;s;;s;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;L. Jean;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;K. Ilin;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;J. Marku;;;;;;;reps;;;;;;;;;;;;;;;;;m;;reps;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;K. Nee;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;S. Wenta;;;;;;;;;;;;;;;;;;;;;;;;;;reps;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;Ž. Savickas;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;s;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;s;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;S. Pétursson;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;s;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;s;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;M. White;;;;;;;;;;;;;;;;;;;;;;;;;;reps;s;;;;;reps;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;P. Pfister;;;;;;;reps;;;;;;;;;;;;;;;;;s;;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;M. Pudzianowski;;;;;;;reps;;;;;;;;;;;;;;;;;s;;s;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;D. Sadler;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;E. Katona;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;s;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;A. Klyushev;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;s;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;J. Laureys;;;;;;;reps;;;;;;;;;;;;;;;;;m;;reps;s;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;s;;s;s;;;;;;;s;s;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;T. Ortmayer;;;;;;;;;;;;;;;;;;;;;;;;s;;s;s;;;;;;;reps;reps;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;J. Årsjö;;;;;;;;;;;;;;;;;;;;;;;;s;;s;s;;;;;;;reps;reps;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;E. Smit;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;s;;;;;;;reps;reps;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;R. Skog;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;s;;;;;;;reps;reps;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;A. Kazeļņiks;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;s;;;;;;;reps;reps;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;s;;reps;;;;;;;;;;;;;;;;;;;;;;;;s;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;A. Murumets;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;C. Savoie;;;;;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;J. Dymek;;;;;;;;;;;;;;;;;;;;;;;;;;reps;m;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;WSM Final - group;F. Trimpl;;;;;;;;;;;;;;;;;;;;;;;;;;reps;s;;;;;reps;;reps;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;s;s;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;S. Pétursson;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;s;s;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;stairs;;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;S. Todorchev;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;s;;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;S. Romanchuk;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;reps;;;;;s;;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;E. Smit;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;reps;;;;;stairs;;reps;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;D. Poundstone;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;reps;;;;;s;;;;;reps;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;R. Skog;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;A. Curletto;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;H. Jordaan;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;R. Szczepański;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;E. Katona;;;;;;;reps;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;s;s;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;T. Ortmayer;;;;;;;reps;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;stairs;s;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;V. Lalas;;;;;;;reps;;;;;;;;;;;;;;;;;;;;s;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;K. Ilin;;;;;;;reps;;;;;;;;;;;;;;;;;;;;m;;;;;reps;;;;;stairs;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;J. Kułaga;;;;;;;reps;;;;;;;;;;;;;;;;;;;;m;;;;;reps;;;;;s;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;D. Sadler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;Ž. Savickas;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;N. Best;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;L. Jean;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;W. Brant;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;A. Kazeļņiks;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;reps;;;;reps;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;WSM Final - group;J. Bergmann;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;s;;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;M. Koklyaev;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;D. Ostlund;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;s;;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;M. Westaby;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;s;;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;C. Savoie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;reps;;;;;;;;;;;;;;;;;s;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2010;WSM Final - group;R. Frampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;reps;;;;;;;;;;;;;;;;;s;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2011;WSM Final - group;B. Shaw;;;;;;;s;;;;;;;;;;;;;;;;;s;;s;s;;;;;reps;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;H. Björnsson;;;;;;;reps;;;;;;;;;;;;;;;;;s;;s;s;;;;;reps;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;M. Felix;;;;;;;reps;;;;;;;;;;;;;;;;;s;;s;m;;;;;reps;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;J. Caron;;;;;;;reps;;;;;;;;;;;;;;;;;s;;s;m;;;;;reps;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;R. Heinla;;;;;;;reps;;;;;;;;;;;;;;;;;m;;s;m;;;;;reps;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;N. Best;;;;;;;reps;;;;;;;;;;;;;;;;;s;;reps;m;;;;;reps;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;L. Shahlaei;;;;;;;reps;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;s;reps;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;E. Katona;;;;;;;reps;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;reps;reps;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;E. Aune;;;;;;;reps;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;reps;reps;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;S. Romanchuk;;;;;;;reps;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;reps;reps;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;P. Pîrjol;;;;;;;reps;;;;;;;;;;;;;;;;;;;reps;m;;;;;;;reps;reps;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;T. Ortmayer;;;;;;;reps;;;;;;;;;;;;;;;;;;;reps;;;;;;;;reps;reps;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;WSM Final - group;V. Lalas;;;;;;;;;;;;;;;;;;;;;;;;s;;s;;;;;;reps;;s;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2011;WSM Final - group;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;s;;s;;;;;;reps;;reps;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2011;WSM Final - group;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;s;;s;;;;;;reps;;reps;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2011;WSM Final - group;M. Baron;;;;;;;;;;;;;;;;;;;;;;;;m;;reps;;;;;;reps;;reps;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
2011;WSM Final - group;J. Bergmann;;;;;;;;;;;;;;;;;;;;;;;;s;;reps;;;;;;reps;;reps;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;
