year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;Húsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Webster Stones;Stones of Strength;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Medley #1;Chest Press;Medley #2;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Chain Railway Carriage;Axle Death-Lift
2013;ForÃ§a Bruta;K. Radzikowski;;;;;;;5.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;ForÃ§a Bruta;M. Burke;;;;;;;4.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;ForÃ§a Bruta;M. Felix;;;;;;;2.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;ForÃ§a Bruta;J. Pritchett;;;;;;;0.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Força Bruta;B. Shaw;;;;;;;3.0;;6.0;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Força Bruta;H. Björnsson;;;;;;;6.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Força Bruta;K. Radzikowski;;;;;;;5.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Força Bruta;M. Burke;;;;;;;4.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Força Bruta;M. Felix;;;;;;;2.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Força Bruta;J. Pritchett;;;;;;;0.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;Å½. Savickas;;;;;;;;;;;;;;;;;;;;9.0;;;;;;8.0;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;B. Shaw;;;;;;;;;;;;;;;;;;;;8.0;;;;;;9.0;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;H. BjÃ¶rnsson;;;;;;;;;;;;;;;;;;;;6.5;;;;;;7.0;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;L. NÃ¤mi;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;E. Katona;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;M. Burke;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;M. Ferrari;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;K. Radzikowski;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;ForÃ§a Bruta;D. Zageris;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;Ž. Savickas;;;;;;;;;;;;;;;;;;;;9.0;;;;;;8.0;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;B. Shaw;;;;;;;;;;;;;;;;;;;;8.0;;;;;;9.0;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;H. Björnsson;;;;;;;;;;;;;;;;;;;;6.5;;;;;;7.0;;;;;;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;L. Nämi;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;E. Katona;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;M. Burke;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;M. Ferrari;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;K. Radzikowski;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Força Bruta;D. Zageris;;;;;;;;;;;;;;;;;;;;0.0;;;;;;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;ForÃ§a Bruta;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;4.0;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;ForÃ§a Bruta;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;3.0;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;ForÃ§a Bruta;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;2.0;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;ForÃ§a Bruta;D. Savatinov;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Força Bruta;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;4.0;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Força Bruta;M. Wildauer;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;3.0;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Força Bruta;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;2.0;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Força Bruta;D. Savatinov;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;ForÃ§a Bruta;M. Kieliszkowski;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;ForÃ§a Bruta;J. Hansson;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;ForÃ§a Bruta;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;ForÃ§a Bruta;M. Ferrari;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Força Bruta;M. Kieliszkowski;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Força Bruta;J. Hansson;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Força Bruta;K. Radzikowski;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Força Bruta;M. Ferrari;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;ForÃ§a Bruta;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;3.0;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;ForÃ§a Bruta;J. Hansson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;4.0;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;ForÃ§a Bruta;E. Small;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;;2.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;ForÃ§a Bruta;M. Ferrari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;;1.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Força Bruta;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;3.0;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Força Bruta;J. Hansson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;4.0;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Força Bruta;E. Small;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;;2.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Força Bruta;M. Ferrari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;;1.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;ForÃ§a Bruta;M. Shivlyakov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;4.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;ForÃ§a Bruta;M. Kieliszkowski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;2.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;ForÃ§a Bruta;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;3.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;ForÃ§a Bruta;J. Pritchett;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Força Bruta;M. Shivlyakov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;4.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Força Bruta;M. Kieliszkowski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;2.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Força Bruta;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;3.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Força Bruta;J. Pritchett;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;ForÃ§a Bruta;M. Shivlyakov;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;4.0;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;ForÃ§a Bruta;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;3.0;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;ForÃ§a Bruta;C. Quiroga;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;2.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;ForÃ§a Bruta;T. Aparecido;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;1.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Força Bruta;M. Shivlyakov;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;4.0;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Força Bruta;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;3.0;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Força Bruta;C. Quiroga;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;2.0;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Força Bruta;T. Aparecido;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;1.0;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;ForÃ§a Bruta;J. Caron;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;4.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;ForÃ§a Bruta;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;2.5;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;ForÃ§a Bruta;R. Kearney;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;2.5;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;ForÃ§a Bruta;D. Skosyrskii;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Força Bruta;J. Caron;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;4.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Força Bruta;R. Heinla;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;2.5;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Força Bruta;R. Kearney;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;2.5;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Força Bruta;D. Skosyrskii;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Força Bruta;E. Mendoza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;4.0;;2.0;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Força Bruta;C. Quiroga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;3.0;;3.0;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Força Bruta;M. Martínez;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;1.0;;4.0;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Força Bruta;F. Nunes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;2.0;;1.0;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;D. Poundstone;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;12.0;;8.0;8.0;;;;;;;;;;;;;;;;;;12.0;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;T. Ortmayer;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;10.0;;6.0;6.5;;;;;;;;;;;;;;;;;;10.5;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;B. Shaw;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;11.0;;3.5;3.0;;;;;;;;;;;;;;;;;;7.5;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;L. Jean;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;8.0;;6.0;6.5;;;;;;;;;;;;;;;;;;7.5;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;J. Årsjö;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;5.0;;6.0;1.0;;;;;;;;;;;;;;;;;;10.5;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;M. Koklyaev;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;6.0;;3.5;3.0;;;;;;;;;;;;;;;;;;7.5;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;9.0;;1.5;5.0;;;;;;;;;;;;;;;;;;0.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;T. Hollands;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;7.0;;1.5;3.0;;;;;;;;;;;;;;;;;;0.0;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;Giants Live Mohegan Sun;S. Wenta;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;1.0;;0.0;0.0;;;;;;;;;;;;;;;;;;7.5;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
